OTU	Test-Statistic	P	FDR_P	Bonferroni_P	2017_mean	2016_mean	2018_mean	taxonomy
879663	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.25	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
244657	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	17.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
606670	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	11.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
4292811	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	90.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
4432933	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	7.75	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
750490	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	24.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
1139045	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
906197	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	34.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__125ds10; g__; s__
4433961	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
1048864	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	7.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
513834	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	9.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
224042	37.6188331627	6.77913325697e-09	1.46892408951e-08	3.22144412371e-05	2.75	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__
523224	37.5113288426	7.15349762655e-09	1.46892408951e-08	3.39934207214e-05	2.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
818813	37.5036734694	7.18093144421e-09	1.46892408951e-08	3.41237862229e-05	6.625	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
247332	37.5036734694	7.18093144421e-09	1.46892408951e-08	3.41237862229e-05	2.5	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__ahygroscopicus
119515	37.5036734694	7.18093144421e-09	1.46892408951e-08	3.41237862229e-05	1.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
4333415	37.4818181818	7.25983242081e-09	1.46892408951e-08	3.44987236637e-05	13.25	43.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
136847	37.4761399788	7.28047310866e-09	1.46892408951e-08	3.45968082124e-05	6.5	40.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
1140498	37.4704634959	7.30116620125e-09	1.46892408951e-08	3.46951417883e-05	13.125	87.0	0.0	k__Bacteria; p__Acidobacteria; c__AT-s54; o__; f__; g__; s__
610188	37.4704634959	7.30116620125e-09	1.46892408951e-08	3.46951417883e-05	25.25	103.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
3270462	37.4647887324	7.32191181474e-09	1.46892408951e-08	3.47937249436e-05	10.375	50.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
4443378	37.4647887324	7.32191181474e-09	1.46892408951e-08	3.47937249436e-05	33.375	402.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
311659	37.4647887324	7.32191181474e-09	1.46892408951e-08	3.47937249436e-05	89.5	379.25	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
534321	37.4647887324	7.32191181474e-09	1.46892408951e-08	3.47937249436e-05	409.875	1826.25	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
2426359	37.4647887324	7.32191181474e-09	1.46892408951e-08	3.47937249436e-05	17.375	80.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
625475	37.4647887324	7.32191181474e-09	1.46892408951e-08	3.47937249436e-05	25.625	98.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
4402369	37.4647887324	7.32191181474e-09	1.46892408951e-08	3.47937249436e-05	14.375	77.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
1143745	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	317.625	708.0	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
334113	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	149.625	676.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
342790	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	538.5	2413.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
209061	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	99.0	387.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
704614	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	76.625	439.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
655387	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	508.875	2389.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
131444	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	94.5	215.75	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
2775220	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	782.125	143.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
4385633	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	27.25	140.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
321991	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	9.875	71.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
813916	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	55.625	233.5	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
1100638	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	4.625	15.25	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__
858813	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	1962.875	6368.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
1925454	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	365.25	1736.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
4428774	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	16.625	110.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
27673	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	70.375	245.5	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
550219	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	852.625	4089.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
113782	37.4591156875	7.3427100655e-09	1.46892408951e-08	3.48925582313e-05	201.0	1153.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
952082	37.4272912424	7.46048343522e-09	1.46892408951e-08	3.54522172842e-05	12.5	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
828844	37.4272912424	7.46048343522e-09	1.46892408951e-08	3.54522172842e-05	8.75	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__; s__
1125638	37.4272912424	7.46048343522e-09	1.46892408951e-08	3.54522172842e-05	5.875	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
339084	37.4272912424	7.46048343522e-09	1.46892408951e-08	3.54522172842e-05	7.5	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
552685	37.4272912424	7.46048343522e-09	1.46892408951e-08	3.54522172842e-05	6.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
136395	37.4272912424	7.46048343522e-09	1.46892408951e-08	3.54522172842e-05	4.375	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
685845	37.4251477721	7.46848338374e-09	1.46892408951e-08	3.54902330395e-05	2.875	11.25	0.0	k__Bacteria; p__Chloroflexi; c__TK17; o__; f__; g__; s__
1122633	37.4120521173	7.51754617589e-09	1.46892408951e-08	3.57233794278e-05	6.375	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
1110769	37.4120521173	7.51754617589e-09	1.46892408951e-08	3.57233794278e-05	5.625	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Methylacidiphilae]; o__S-BQ2-57; f__; g__; s__
1135798	37.4120521173	7.51754617589e-09	1.46892408951e-08	3.57233794278e-05	4.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
561259	37.4120521173	7.51754617589e-09	1.46892408951e-08	3.57233794278e-05	3.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
4333971	37.4024727355	7.5536392665e-09	1.46892408951e-08	3.58948937944e-05	20.0	97.25	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
3037115	37.4024727355	7.5536392665e-09	1.46892408951e-08	3.58948937944e-05	55.875	502.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
800050	37.4024727355	7.5536392665e-09	1.46892408951e-08	3.58948937944e-05	7.125	41.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
870223	37.3968253968	7.57499838757e-09	1.46892408951e-08	3.59963923377e-05	15.375	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__; s__
1103391	37.3968253968	7.57499838757e-09	1.46892408951e-08	3.59963923377e-05	3.75	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Cohnella; s__
226082	37.3968253968	7.57499838757e-09	1.46892408951e-08	3.59963923377e-05	4.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
818602	37.3968253968	7.57499838757e-09	1.46892408951e-08	3.59963923377e-05	4.75	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
313734	37.3968253968	7.57499838757e-09	1.46892408951e-08	3.59963923377e-05	6.625	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
368658	37.396808269	7.57506325959e-09	1.46892408951e-08	3.59967006096e-05	117.5	545.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
574493	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	4.75	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__foraminis
633252	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	3.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
214739	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	19.75	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
82424	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	11.875	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
252547	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	9.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Myxococcus; s__
832674	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	12.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__lividum
538368	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	6.875	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
1064852	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	6.375	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
832215	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	6.75	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
4448095	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	6.25	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
1068051	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	6.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
354682	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	2.875	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
225425	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	8.75	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
155349	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	3.375	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
321764	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	5.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
772410	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	40.25	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__
106874	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	17.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
968464	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	5.625	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__
4384895	37.3892166836	7.60387126924e-09	1.46892408951e-08	3.61335962714e-05	7.125	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
243874	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	6.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__[Entotheonellales]; f__[Entotheonellaceae]; g__; s__
89599	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	5.75	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
1024739	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	14.875	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__
511866	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	7.875	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
325594	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	9.375	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
4044057	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	6.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
4366008	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	4.375	0.0	0.0	k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__258ds10; f__; g__; s__
3545624	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	7.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
4329610	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	13.75	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
1081222	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	6.875	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
445860	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	16.375	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
527532	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	12.75	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
814239	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	5.5	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__
81734	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	2917.75	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
153998	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	4.5	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
1062909	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	6.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__
608293	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	17.875	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
1141938	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	2.5	0.0	0.0	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__
542789	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	15.375	0.0	0.0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__
218152	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	14.125	0.0	0.0	k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__; g__; s__
216345	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	4.375	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__; f__; g__; s__
541209	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	9.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
40439	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	13.25	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Nocardia; s__
997371	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	11.5	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
4439836	37.3816110659	7.63284238916e-09	1.46892408951e-08	3.62712670333e-05	8.375	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
720353	37.3740085418	7.66191203899e-09	1.46892408951e-08	3.64094060093e-05	3.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
279567	37.3740085418	7.66191203899e-09	1.46892408951e-08	3.64094060093e-05	4.875	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
4215713	37.3740085418	7.66191203899e-09	1.46892408951e-08	3.64094060093e-05	8.5	0.0	0.0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
1835911	37.3740085418	7.66191203899e-09	1.46892408951e-08	3.64094060093e-05	8.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
765240	37.3740085418	7.66191203899e-09	1.46892408951e-08	3.64094060093e-05	7.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
918212	37.3740085418	7.66191203899e-09	1.46892408951e-08	3.64094060093e-05	2.625	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__
511346	37.3664091094	7.69108051115e-09	1.46892408951e-08	3.6548014589e-05	29.5	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
514449	37.3664091094	7.69108051115e-09	1.46892408951e-08	3.6548014589e-05	3.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
191331	37.3664091094	7.69108051115e-09	1.46892408951e-08	3.6548014589e-05	60.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
